district_code,district_name,week,year,disease,cases_reported,population,incidence_rate,vaccination_coverage,rainfall_mm,humidity,risk_flag
D0499,District_499,11,2025,Malaria,23,8193123,0.002807232,96.17,171.22,73.37,0
D0499,District_499,12,2025,Typhoid,28,8193123,0.0034175,96.17,499.1,82.08,0
D0499,District_499,13,2025,Malaria,299,8193123,0.036494021,96.17,1.75,55.13,0
D0499,District_499,14,2025,Hepatitis,145,8193123,0.017697769,96.17,13.81,99.89,0
D0499,District_499,15,2025,Dengue,153,8193123,0.018674198,96.17,411.92,49.57,0
D0499,District_499,16,2025,Chikungunya,171,8193123,0.020871162,96.17,99.73,71.3,0
D0499,District_499,17,2025,Typhoid,29,8193123,0.003539554,96.17,30.38,49.74,0
D0499,District_499,18,2025,Dengue,11,8193123,0.001342589,96.17,118.57,37.84,0
D0499,District_499,19,2025,Dengue,25,8193123,0.00305134,96.17,213.05,69.73,0
D0499,District_499,20,2025,Malaria,40,8193123,0.004882143,96.17,365.28,54.73,0
D0499,District_499,21,2025,Chikungunya,124,8193123,0.015134644,96.17,312.17,70.83,0
D0499,District_499,22,2025,Hepatitis,206,8193123,0.025143038,96.17,118.81,69.11,0
D0499,District_499,23,2025,Chikungunya,13,8193123,0.001586697,96.17,251.64,67.96,0
D0499,District_499,24,2025,Malaria,230,8193123,0.028072324,96.17,463.11,38.63,0
D0499,District_499,25,2025,Hepatitis,218,8193123,0.026607681,96.17,407.5,60.81,0
D0499,District_499,26,2025,Hepatitis,174,8193123,0.021237323,96.17,161.59,86.84,0
D0500,District_500,1,2025,Typhoid,167,3409024,0.048987628,80.74,491.13,52.06,0
D0500,District_500,2,2025,Swine Flu,5,3409024,0.001466695,80.74,354.31,61.07,0
D0500,District_500,3,2025,Dengue,136,3409024,0.039894116,80.74,31.22,64.57,0
D0500,District_500,4,2025,Dengue,240,3409024,0.070401382,80.74,17.58,90.39,0
D0500,District_500,5,2025,Swine Flu,284,3409024,0.083308302,80.74,84.2,75.89,0
D0500,District_500,6,2025,Hepatitis,92,3409024,0.026987196,80.74,363.93,37.01,0
D0500,District_500,7,2025,Swine Flu,40,3409024,0.011733564,80.74,91.87,90.56,0
D0500,District_500,8,2025,Malaria,7,3409024,0.002053374,80.74,255.74,88.24,0
D0500,District_500,9,2025,Dengue,281,3409024,0.082428284,80.74,46.63,82.76,0
D0500,District_500,10,2025,Hepatitis,100,3409024,0.029333909,80.74,460.44,62.62,0
D0500,District_500,11,2025,Swine Flu,221,3409024,0.064827939,80.74,171.98,83.03,0
D0500,District_500,12,2025,Dengue,53,3409024,0.015546972,80.74,454.07,63.51,0
D0500,District_500,13,2025,Chikungunya,175,3409024,0.051334341,80.74,472.44,81.56,0
D0500,District_500,14,2025,Hepatitis,110,3409024,0.0322673,80.74,3.06,91.61,0
D0500,District_500,15,2025,Typhoid,175,3409024,0.051334341,80.74,232.07,92.34,0
D0500,District_500,16,2025,Dengue,144,3409024,0.042240829,80.74,12.33,61.82,0
D0500,District_500,17,2025,Swine Flu,177,3409024,0.051921019,80.74,454.35,90.15,0
D0500,District_500,18,2025,Hepatitis,67,3409024,0.019653719,80.74,259.2,37.1,0
D0500,District_500,19,2025,Dengue,182,3409024,0.053387714,80.74,37.47,37.13,0
D0500,District_500,20,2025,Dengue,34,3409024,0.009973529,80.74,55.14,68.38,0
D0500,District_500,21,2025,Swine Flu,62,3409024,0.018187024,80.74,191.75,75.63,0
D0500,District_500,22,2025,Hepatitis,36,3409024,0.010560207,80.74,470.12,40.71,0
D0500,District_500,23,2025,Malaria,240,3409024,0.070401382,80.74,346.45,63.05,0
D0500,District_500,24,2025,Dengue,13,3409024,0.003813408,80.74,433.81,36.61,0
D0500,District_500,25,2025,Hepatitis,106,3409024,0.031093944,80.74,183.23,72.15,0
D0500,District_500,26,2025,Chikungunya,254,3409024,0.074508129,80.74,21.61,89.86,0
D0501,District_501,1,2025,Typhoid,56,2124697,0.026356699,75.62,487.16,81.63,0
D0501,District_501,2,2025,Dengue,120,2124697,0.056478641,75.62,8.59,56.48,0
D0501,District_501,3,2025,Chikungunya,115,2124697,0.054125365,75.62,473.83,99.57,0
D0501,District_501,4,2025,Chikungunya,177,2124697,0.083305996,75.62,184.34,76.41,0
D0501,District_501,5,2025,Chikungunya,138,2124697,0.064950438,75.62,5.05,87.07,0
D0501,District_501,6,2025,Malaria,221,2124697,0.104014831,75.62,344.58,76.88,0
D0501,District_501,7,2025,Hepatitis,213,2124697,0.100249589,75.62,490.27,99.26,0
D0501,District_501,8,2025,Hepatitis,173,2124697,0.081423375,75.62,482.81,87.5,0
D0501,District_501,9,2025,Hepatitis,153,2124697,0.072010268,75.62,80.47,66.36,0
D0501,District_501,10,2025,Typhoid,91,2124697,0.042829636,75.62,90.62,55.68,0
D0501,District_501,11,2025,Swine Flu,50,2124697,0.023532767,75.62,282.77,77.75,0
D0501,District_501,12,2025,Hepatitis,86,2124697,0.04047636,75.62,318.65,71.32,0
D0501,District_501,13,2025,Malaria,95,2124697,0.044712258,75.62,369.71,74.05,0
D0501,District_501,14,2025,Chikungunya,34,2124697,0.016002282,75.62,90.53,54.01,0
D0501,District_501,15,2025,Swine Flu,15,2124697,0.00705983,75.62,479.5,60.01,0
D0501,District_501,16,2025,Swine Flu,295,2124697,0.138843327,75.62,319.37,69.07,0
D0501,District_501,17,2025,Typhoid,285,2124697,0.134136773,75.62,423.52,88.75,0
D0501,District_501,18,2025,Hepatitis,114,2124697,0.053654709,75.62,270.03,83.4,0
D0501,District_501,19,2025,Typhoid,134,2124697,0.063067816,75.62,207.14,38.31,0
D0501,District_501,20,2025,Hepatitis,168,2124697,0.079070098,75.62,488.59,47.19,0
D0501,District_501,21,2025,Malaria,246,2124697,0.115781215,75.62,291.06,31.87,0
D0501,District_501,22,2025,Hepatitis,224,2124697,0.105426797,75.62,433.44,30.56,0
D0501,District_501,23,2025,Swine Flu,253,2124697,0.119075802,75.62,476.65,45.71,0
D0501,District_501,24,2025,Hepatitis,127,2124697,0.059773229,75.62,337.68,85.95,0
D0501,District_501,25,2025,Dengue,40,2124697,0.018826214,75.62,274.47,93.33,0
D0501,District_501,26,2025,Swine Flu,256,2124697,0.120487768,75.62,1.76,57.42,0
D0502,District_502,1,2025,Swine Flu,3,6859160,0.000437371,65.68,20.01,69.42,0
D0502,District_502,2,2025,Typhoid,176,6859160,0.025659119,65.68,100.43,79.42,1
D0502,District_502,3,2025,Swine Flu,203,6859160,0.029595461,65.68,93,96.71,1
D0502,District_502,4,2025,Chikungunya,274,6859160,0.039946582,65.68,127.38,93.91,1
D0502,District_502,5,2025,Typhoid,217,6859160,0.031636527,65.68,152.47,34,1
D0502,District_502,6,2025,Malaria,30,6859160,0.004373713,65.68,180.03,47.37,0
D0502,District_502,7,2025,Swine Flu,55,6859160,0.008018475,65.68,210.27,33.44,0
D0502,District_502,8,2025,Swine Flu,72,6859160,0.010496912,65.68,49.43,73.16,0
D0502,District_502,9,2025,Malaria,183,6859160,0.026679652,65.68,21.18,79.73,1
D0502,District_502,10,2025,Hepatitis,288,6859160,0.041987649,65.68,336.97,51.58,1
D0502,District_502,11,2025,Swine Flu,271,6859160,0.039509211,65.68,268.67,89.77,1
D0502,District_502,12,2025,Dengue,81,6859160,0.011809026,65.68,222.07,61.7,0
D0502,District_502,13,2025,Hepatitis,94,6859160,0.013704302,65.68,317.22,99.89,0
D0502,District_502,14,2025,Dengue,74,6859160,0.010788493,65.68,413.84,30.03,0
D0502,District_502,15,2025,Typhoid,197,6859160,0.028720718,65.68,213.85,37.66,1
D0502,District_502,16,2025,Malaria,171,6859160,0.024930166,65.68,320.56,51.13,1
D0502,District_502,17,2025,Chikungunya,237,6859160,0.034552336,65.68,476.79,31.79,1
D0502,District_502,18,2025,Typhoid,75,6859160,0.010934283,65.68,419.81,84.76,0
D0502,District_502,19,2025,Malaria,279,6859160,0.040675535,65.68,213,33.69,1
D0502,District_502,20,2025,Chikungunya,47,6859160,0.006852151,65.68,322.36,82.43,0
D0502,District_502,21,2025,Chikungunya,66,6859160,0.009622169,65.68,88.54,33.68,0
D0502,District_502,22,2025,Malaria,234,6859160,0.034114965,65.68,280.26,47.69,1
D0502,District_502,23,2025,Malaria,120,6859160,0.017494854,65.68,490.66,88.89,1
D0502,District_502,24,2025,Hepatitis,8,6859160,0.001166324,65.68,259.16,96.58,0
D0502,District_502,25,2025,Chikungunya,127,6859160,0.018515387,65.68,463.82,59.02,1
D0502,District_502,26,2025,Swine Flu,90,6859160,0.01312114,65.68,203.67,97.9,0
D0503,District_503,1,2025,Malaria,148,7587658,0.01950536,88.69,499.42,73.88,0
D0503,District_503,2,2025,Dengue,68,7587658,0.008961922,88.69,289.61,59.11,0
D0503,District_503,3,2025,Swine Flu,88,7587658,0.011597782,88.69,21.13,86.2,0
D0503,District_503,4,2025,Hepatitis,257,7587658,0.033870794,88.69,293.38,50.67,0
D0503,District_503,5,2025,Chikungunya,11,7587658,0.001449723,88.69,137.29,48.61,0
D0503,District_503,6,2025,Dengue,221,7587658,0.029126247,88.69,16.24,75.96,0
D0503,District_503,7,2025,Dengue,90,7587658,0.011861367,88.69,410.43,57.33,0
D0503,District_503,8,2025,Hepatitis,122,7587658,0.016078743,88.69,137.86,39.51,0
D0503,District_503,9,2025,Hepatitis,259,7587658,0.03413438,88.69,398.27,34.69,0
D0503,District_503,10,2025,Chikungunya,20,7587658,0.002635859,88.69,144.11,85.15,0
D0503,District_503,11,2025,Dengue,238,7587658,0.031366727,88.69,97.16,77.31,0
D0503,District_503,12,2025,Hepatitis,39,7587658,0.005139926,88.69,486.97,58.83,0
D0503,District_503,13,2025,Typhoid,163,7587658,0.021482254,88.69,180.82,92.74,0
D0503,District_503,14,2025,Swine Flu,144,7587658,0.018978188,88.69,300.69,58.76,0
D0503,District_503,15,2025,Dengue,106,7587658,0.013970055,88.69,304.99,79.72,0
D0503,District_503,16,2025,Malaria,155,7587658,0.020427911,88.69,280.24,93.64,0
D0503,District_503,17,2025,Dengue,176,7587658,0.023195563,88.69,457.35,88.85,0
D0503,District_503,18,2025,Typhoid,193,7587658,0.025436044,88.69,337.22,65.78,0
D0503,District_503,19,2025,Dengue,258,7587658,0.034002587,88.69,201.87,77.64,0
D0503,District_503,20,2025,Swine Flu,15,7587658,0.001976895,88.69,431.19,58.96,0
D0503,District_503,21,2025,Chikungunya,152,7587658,0.020032532,88.69,90.53,75.3,0
D0503,District_503,22,2025,Swine Flu,6,7587658,0.000790758,88.69,272.12,48.03,0
D0503,District_503,23,2025,Typhoid,276,7587658,0.03637486,88.69,475.28,60.43,0
D0503,District_503,24,2025,Malaria,271,7587658,0.035715895,88.69,312.7,44.67,0
D0503,District_503,25,2025,Hepatitis,88,7587658,0.011597782,88.69,408.48,32.67,0
D0503,District_503,26,2025,Swine Flu,230,7587658,0.030312384,88.69,326.78,71.2,0
D0504,District_504,1,2025,Dengue,274,8702198,0.031486298,75.98,419.69,90.51,0
D0504,District_504,2,2025,Malaria,150,8702198,0.017237024,75.98,472.24,31.79,0
D0504,District_504,3,2025,Typhoid,29,8702198,0.003332491,75.98,136.46,43.72,0
D0504,District_504,4,2025,Chikungunya,237,8702198,0.027234499,75.98,84.83,62.21,0
D0504,District_504,5,2025,Malaria,2,8702198,0.000229827,75.98,242,76.61,0
D0504,District_504,6,2025,Chikungunya,273,8702198,0.031371385,75.98,350.93,41.99,0
D0504,District_504,7,2025,Malaria,175,8702198,0.020109862,75.98,113.6,33.97,0
D0504,District_504,8,2025,Typhoid,70,8702198,0.008043945,75.98,2.05,66.33,0
D0504,District_504,9,2025,Dengue,104,8702198,0.011951004,75.98,171.47,87.31,0
D0504,District_504,10,2025,Swine Flu,256,8702198,0.029417855,75.98,484.43,32.47,0
D0504,District_504,11,2025,Typhoid,70,8702198,0.008043945,75.98,347.48,54.46,0
D0504,District_504,12,2025,Hepatitis,198,8702198,0.022752872,75.98,200.66,76.45,0
D0504,District_504,13,2025,Malaria,191,8702198,0.021948478,75.98,96.29,39.15,0
D0504,District_504,14,2025,Chikungunya,201,8702198,0.023097613,75.98,178.04,46.52,0
D0504,District_504,15,2025,Hepatitis,53,8702198,0.006090415,75.98,84.92,67.48,0
D0504,District_504,16,2025,Chikungunya,198,8702198,0.022752872,75.98,53.15,96.73,0
D0504,District_504,17,2025,Typhoid,106,8702198,0.012180831,75.98,453.37,50.11,0
D0504,District_504,18,2025,Typhoid,59,8702198,0.006779896,75.98,498.83,64.13,0
D0504,District_504,19,2025,Dengue,238,8702198,0.027349412,75.98,82.06,58,0
D0504,District_504,20,2025,Swine Flu,221,8702198,0.025395883,75.98,27.26,92.82,0
D0504,District_504,21,2025,Dengue,14,8702198,0.001608789,75.98,164.87,35.03,0
D0504,District_504,22,2025,Chikungunya,220,8702198,0.025280969,75.98,230.83,69.63,0
D0504,District_504,23,2025,Malaria,246,8702198,0.02826872,75.98,102.41,89.23,0
D0504,District_504,24,2025,Typhoid,244,8702198,0.028038893,75.98,150.71,99.17,0
D0504,District_504,25,2025,Malaria,217,8702198,0.024936229,75.98,100.44,78.91,0
D0504,District_504,26,2025,Typhoid,216,8702198,0.024821315,75.98,387.13,56.6,0
D0505,District_505,1,2025,Dengue,275,6836104,0.040227592,82.26,356.29,58.83,0
D0505,District_505,2,2025,Chikungunya,107,6836104,0.01565219,82.26,317.48,54.62,0
D0505,District_505,3,2025,Dengue,3,6836104,0.000438846,82.26,193.61,72.25,0
D0505,District_505,4,2025,Swine Flu,43,6836104,0.006290133,82.26,454.52,81.76,0
D0505,District_505,5,2025,Dengue,119,6836104,0.017407576,82.26,484.77,87.36,0
D0505,District_505,6,2025,Hepatitis,139,6836104,0.020333219,82.26,86.82,59.16,0
D0505,District_505,7,2025,Hepatitis,69,6836104,0.010093468,82.26,111.51,80.17,0
D0505,District_505,8,2025,Dengue,211,6836104,0.030865534,82.26,262.82,94.14,0
D0505,District_505,9,2025,Malaria,53,6836104,0.007752954,82.26,45.63,94.46,0
D0505,District_505,10,2025,Typhoid,250,6836104,0.036570538,82.26,218.22,79.28,0
D0505,District_505,11,2025,Chikungunya,29,6836104,0.004242182,82.26,290.9,74.58,0
D0505,District_505,12,2025,Swine Flu,279,6836104,0.04081272,82.26,261.04,67.21,0
D0505,District_505,13,2025,Chikungunya,217,6836104,0.031743227,82.26,165.45,42.82,0
D0505,District_505,14,2025,Dengue,202,6836104,0.029548995,82.26,271.22,38.65,0
D0505,District_505,15,2025,Typhoid,207,6836104,0.030280405,82.26,479.4,64,0
D0505,District_505,16,2025,Typhoid,66,6836104,0.009654622,82.26,103.01,41.16,0
D0505,District_505,17,2025,Swine Flu,258,6836104,0.037740795,82.26,327.42,70.39,0
D0505,District_505,18,2025,Hepatitis,72,6836104,0.010532315,82.26,21.7,75.2,0
D0505,District_505,19,2025,Malaria,169,6836104,0.024721684,82.26,33.21,66.79,0
D0505,District_505,20,2025,Typhoid,290,6836104,0.042421824,82.26,275.91,32.55,0
D0505,District_505,21,2025,Malaria,170,6836104,0.024867966,82.26,52.47,34.04,0
D0505,District_505,22,2025,Hepatitis,37,6836104,0.00541244,82.26,11.17,37.93,0
D0505,District_505,23,2025,Malaria,126,6836104,0.018431551,82.26,85.76,40.76,0
D0505,District_505,24,2025,Typhoid,50,6836104,0.007314108,82.26,282.42,99.29,0
D0505,District_505,25,2025,Swine Flu,140,6836104,0.020479501,82.26,351.67,54.11,0
D0505,District_505,26,2025,Typhoid,13,6836104,0.001901668,82.26,101.24,50.44,0
D0506,District_506,1,2025,Typhoid,20,9696788,0.002062539,56.3,334.13,33.66,0
D0506,District_506,2,2025,Typhoid,44,9696788,0.004537585,56.3,91.24,74.47,0
D0506,District_506,3,2025,Chikungunya,65,9696788,0.006703251,56.3,306.73,75.65,0
D0506,District_506,4,2025,Malaria,247,9696788,0.025472352,56.3,205.98,42.28,1
D0506,District_506,5,2025,Dengue,60,9696788,0.006187616,56.3,326.9,94.35,0
D0506,District_506,6,2025,Swine Flu,3,9696788,0.000309381,56.3,497.53,86.03,0
D0506,District_506,7,2025,Typhoid,96,9696788,0.009900186,56.3,468.91,46.12,0
D0506,District_506,8,2025,Hepatitis,130,9696788,0.013406501,56.3,2.14,64.01,1
D0506,District_506,9,2025,Chikungunya,8,9696788,0.000825015,56.3,442.72,62.09,0
D0506,District_506,10,2025,Dengue,256,9696788,0.026400495,56.3,33.25,54.4,1
D0506,District_506,11,2025,Hepatitis,293,9696788,0.030216191,56.3,476.52,87.23,1
D0506,District_506,12,2025,Typhoid,156,9696788,0.016087801,56.3,140.91,37.65,1
D0506,District_506,13,2025,Hepatitis,28,9696788,0.002887554,56.3,191.02,59.07,0
D0506,District_506,14,2025,Chikungunya,124,9696788,0.01278774,56.3,45.82,59.96,1
D0506,District_506,15,2025,Typhoid,267,9696788,0.027534891,56.3,56.14,62.81,1
D0506,District_506,16,2025,Hepatitis,225,9696788,0.02320356,56.3,363.37,90.29,1
D0506,District_506,17,2025,Dengue,122,9696788,0.012581486,56.3,472.17,45.27,1
D0506,District_506,18,2025,Chikungunya,102,9696788,0.010518947,56.3,305.37,37.2,1
D0506,District_506,19,2025,Chikungunya,174,9696788,0.017944086,56.3,357.93,73.25,1
D0506,District_506,20,2025,Swine Flu,206,9696788,0.021244148,56.3,380.98,42.17,1
D0506,District_506,21,2025,Chikungunya,224,9696788,0.023100433,56.3,131.41,35.25,1
D0506,District_506,22,2025,Swine Flu,111,9696788,0.011447089,56.3,22.61,59.87,1
D0506,District_506,23,2025,Typhoid,115,9696788,0.011859597,56.3,0.94,45.38,1
D0506,District_506,24,2025,Typhoid,184,9696788,0.018975356,56.3,175.32,55.29,1
D0506,District_506,25,2025,Typhoid,186,9696788,0.019181609,56.3,120.73,48.18,1
D0506,District_506,26,2025,Malaria,10,9696788,0.001031269,56.3,31.16,36.48,0
D0507,District_507,1,2025,Typhoid,127,1656049,0.076688552,81.1,89.76,69.22,0
D0507,District_507,2,2025,Chikungunya,94,1656049,0.056761605,81.1,62.25,31.89,0
D0507,District_507,3,2025,Swine Flu,58,1656049,0.035023118,81.1,457.44,97.65,0
D0507,District_507,4,2025,Swine Flu,299,1656049,0.180550213,81.1,70.13,53.89,0
D0507,District_507,5,2025,Typhoid,257,1656049,0.155188645,81.1,268.82,78.66,0
D0507,District_507,6,2025,Dengue,160,1656049,0.096615499,81.1,296.55,86.73,0
D0507,District_507,7,2025,Typhoid,149,1656049,0.089973183,81.1,271.74,49.54,0
D0507,District_507,8,2025,Dengue,105,1656049,0.063403921,81.1,49.53,82.41,0
D0507,District_507,9,2025,Chikungunya,62,1656049,0.037438506,81.1,159.4,88.27,0
D0507,District_507,10,2025,Malaria,258,1656049,0.155792492,81.1,25.64,46.89,0
D0507,District_507,11,2025,Typhoid,281,1656049,0.16968097,81.1,197.83,99.47,0
D0507,District_507,12,2025,Swine Flu,258,1656049,0.155792492,81.1,94.3,31.45,0
D0507,District_507,13,2025,Chikungunya,203,1656049,0.122580914,81.1,280.82,45.19,0
D0507,District_507,14,2025,Swine Flu,6,1656049,0.003623081,81.1,346.4,84.6,0
D0507,District_507,15,2025,Dengue,173,1656049,0.104465508,81.1,266.06,43.59,0
D0507,District_507,16,2025,Chikungunya,52,1656049,0.031400037,81.1,217.12,78.88,0
D0507,District_507,17,2025,Dengue,9,1656049,0.005434622,81.1,193.67,89.89,0
D0507,District_507,18,2025,Dengue,29,1656049,0.017511559,81.1,420.85,97.14,0
D0507,District_507,19,2025,Malaria,98,1656049,0.059176993,81.1,109.68,63.2,0
D0507,District_507,20,2025,Hepatitis,201,1656049,0.12137322,81.1,367.11,97.98,0
D0507,District_507,21,2025,Swine Flu,28,1656049,0.016907712,81.1,378.74,58.81,0
D0507,District_507,22,2025,Dengue,80,1656049,0.048307749,81.1,209.6,45.27,0
D0507,District_507,23,2025,Malaria,283,1656049,0.170888663,81.1,148.65,65.97,0
D0507,District_507,24,2025,Dengue,90,1656049,0.054346218,81.1,235.27,75.49,0
D0507,District_507,25,2025,Typhoid,246,1656049,0.148546329,81.1,46.61,62.06,0
D0507,District_507,26,2025,Swine Flu,154,1656049,0.092992417,81.1,22.97,69.69,0
D0508,District_508,1,2025,Hepatitis,242,9242892,0.026182281,92.88,55.8,59.15,0
D0508,District_508,2,2025,Swine Flu,260,9242892,0.028129724,92.88,93.57,66.73,0
D0508,District_508,3,2025,Swine Flu,169,9242892,0.018284321,92.88,252.09,96.68,0
D0508,District_508,4,2025,Typhoid,148,9242892,0.016012304,92.88,424.57,64.99,0
D0508,District_508,5,2025,Hepatitis,65,9242892,0.007032431,92.88,117.82,47.72,0
D0508,District_508,6,2025,Dengue,294,9242892,0.031808226,92.88,467.58,83.11,0
D0508,District_508,7,2025,Malaria,3,9242892,0.000324574,92.88,477.45,53.63,0
D0508,District_508,8,2025,Chikungunya,98,9242892,0.010602742,92.88,479.45,87.13,0
D0508,District_508,9,2025,Malaria,245,9242892,0.026506855,92.88,418.78,33.98,0
D0508,District_508,10,2025,Chikungunya,103,9242892,0.011143698,92.88,181.91,53.25,0
D0508,District_508,11,2025,Chikungunya,214,9242892,0.023152927,92.88,36.34,36.61,0
D0508,District_508,12,2025,Malaria,117,9242892,0.012658376,92.88,284.41,35.97,0
D0508,District_508,13,2025,Malaria,257,9242892,0.02780515,92.88,279.34,76.09,0
D0508,District_508,14,2025,Swine Flu,106,9242892,0.011468272,92.88,424.99,56.97,0
D0508,District_508,15,2025,Typhoid,227,9242892,0.024559413,92.88,498,91,0
D0508,District_508,16,2025,Malaria,34,9242892,0.003678502,92.88,254.08,66.15,0
D0508,District_508,17,2025,Typhoid,212,9242892,0.022936544,92.88,172.6,50.67,0
D0508,District_508,18,2025,Dengue,259,9242892,0.028021533,92.88,92.95,80.46,0
D0508,District_508,19,2025,Malaria,264,9242892,0.028562489,92.88,2.4,73.68,0
D0508,District_508,20,2025,Swine Flu,248,9242892,0.026831429,92.88,254.56,85.97,0
D0508,District_508,21,2025,Malaria,200,9242892,0.021638249,92.88,277.76,75.05,0
D0508,District_508,22,2025,Chikungunya,145,9242892,0.015687731,92.88,412.47,41.69,0
D0508,District_508,23,2025,Typhoid,257,9242892,0.02780515,92.88,252.29,76.92,0
D0508,District_508,24,2025,Swine Flu,100,9242892,0.010819125,92.88,458.23,57.41,0
D0508,District_508,25,2025,Hepatitis,292,9242892,0.031591844,92.88,314.04,62.42,0
D0508,District_508,26,2025,Chikungunya,109,9242892,0.011792846,92.88,420.17,94.51,0
D0509,District_509,1,2025,Hepatitis,49,3197800,0.015323035,53.01,74.15,55.2,0
D0509,District_509,2,2025,Malaria,221,3197800,0.069110013,53.01,427.67,72.84,1
D0509,District_509,3,2025,Typhoid,243,3197800,0.075989743,53.01,337.57,55.44,1
D0509,District_509,4,2025,Typhoid,286,3197800,0.089436488,53.01,85.12,36.63,1
D0509,District_509,5,2025,Chikungunya,201,3197800,0.062855713,53.01,94.88,61.75,1
D0509,District_509,6,2025,Chikungunya,88,3197800,0.027518919,53.01,463.25,71.79,0
D0509,District_509,7,2025,Hepatitis,99,3197800,0.030958784,53.01,16.11,58.53,0
D0509,District_509,8,2025,Dengue,3,3197800,0.000938145,53.01,231.27,57.35,0
D0509,District_509,9,2025,Chikungunya,81,3197800,0.025329914,53.01,156.74,87.43,0
D0509,District_509,10,2025,Chikungunya,132,3197800,0.041278379,53.01,332.54,32.08,1
D0509,District_509,11,2025,Chikungunya,254,3197800,0.079429608,53.01,419.81,50.69,1
D0509,District_509,12,2025,Chikungunya,39,3197800,0.012195885,53.01,180.19,86.82,0
D0509,District_509,13,2025,Dengue,198,3197800,0.061917568,53.01,213.45,94.44,1
D0509,District_509,14,2025,Chikungunya,186,3197800,0.058164988,53.01,490.96,58.86,1
D0509,District_509,15,2025,Chikungunya,12,3197800,0.00375258,53.01,391.96,92.22,0
D0509,District_509,16,2025,Hepatitis,201,3197800,0.062855713,53.01,448.6,43.93,1
D0509,District_509,17,2025,Hepatitis,198,3197800,0.061917568,53.01,219.38,45.5,1
D0509,District_509,18,2025,Typhoid,1,3197800,0.000312715,53.01,117.04,89.23,0
D0509,District_509,19,2025,Swine Flu,166,3197800,0.051910689,53.01,205.93,93.23,1
D0509,District_509,20,2025,Swine Flu,100,3197800,0.031271499,53.01,358.05,45.6,0
D0509,District_509,21,2025,Malaria,59,3197800,0.018450185,53.01,54.72,34.15,0
D0509,District_509,22,2025,Dengue,188,3197800,0.058790418,53.01,135.23,36.32,1
D0509,District_509,23,2025,Typhoid,89,3197800,0.027831634,53.01,23.32,48.3,0
D0509,District_509,24,2025,Hepatitis,71,3197800,0.022202764,53.01,216.17,83.3,0
D0509,District_509,25,2025,Hepatitis,185,3197800,0.057852273,53.01,413.72,65.7,1
D0509,District_509,26,2025,Chikungunya,296,3197800,0.092563638,53.01,12.33,61.89,1
D0510,District_510,1,2025,Hepatitis,39,8738536,0.00446299,66.35,337.66,70.89,0
D0510,District_510,2,2025,Swine Flu,165,8738536,0.018881881,66.35,466.25,92.32,1
D0510,District_510,3,2025,Typhoid,213,8738536,0.024374792,66.35,118.46,36.33,1
D0510,District_510,4,2025,Hepatitis,260,8738536,0.029753268,66.35,346.82,78.63,1
D0510,District_510,5,2025,Hepatitis,98,8738536,0.011214693,66.35,487.55,94.88,0
D0510,District_510,6,2025,Malaria,192,8738536,0.021971644,66.35,481.14,44.93,1
D0510,District_510,7,2025,Dengue,289,8738536,0.033071901,66.35,117.46,88.64,1
D0510,District_510,8,2025,Swine Flu,94,8738536,0.010756951,66.35,50.17,78.86,0
D0510,District_510,9,2025,Malaria,52,8738536,0.005950654,66.35,74.14,31.01,0
D0510,District_510,10,2025,Swine Flu,165,8738536,0.018881881,66.35,351.02,46.21,1
D0510,District_510,11,2025,Swine Flu,152,8738536,0.017394218,66.35,362.88,72.41,1
D0510,District_510,12,2025,Chikungunya,261,8738536,0.029867703,66.35,337.12,65.17,1
D0510,District_510,13,2025,Chikungunya,294,8738536,0.03364408,66.35,168.04,66.96,1
D0510,District_510,14,2025,Dengue,196,8738536,0.022429386,66.35,84.89,46.24,1
D0510,District_510,15,2025,Chikungunya,59,8738536,0.006751703,66.35,290.38,77.25,0
D0510,District_510,16,2025,Chikungunya,23,8738536,0.00263202,66.35,241.84,48.65,0
D0510,District_510,17,2025,Chikungunya,220,8738536,0.025175842,66.35,364.42,57.26,1
D0510,District_510,18,2025,Malaria,233,8738536,0.026663505,66.35,220.68,55.82,1
D0510,District_510,19,2025,Hepatitis,298,8738536,0.034101822,66.35,169.32,77.04,1
D0510,District_510,20,2025,Typhoid,121,8738536,0.013846713,66.35,146.74,36.32,1
D0510,District_510,21,2025,Hepatitis,297,8738536,0.033987386,66.35,105.74,44.39,1
D0510,District_510,22,2025,Chikungunya,244,8738536,0.027922297,66.35,132.87,44.03,1
D0510,District_510,23,2025,Typhoid,150,8738536,0.017165347,66.35,47.42,37.59,1
D0510,District_510,24,2025,Dengue,217,8738536,0.024832535,66.35,173.43,44.53,1
D0510,District_510,25,2025,Typhoid,248,8738536,0.02838004,66.35,18.28,72.49,1
D0510,District_510,26,2025,Malaria,156,8738536,0.017851961,66.35,93.21,81.25,1
D0511,District_511,1,2025,Chikungunya,248,4194839,0.059120267,95.35,373.39,76.22,0
D0511,District_511,2,2025,Swine Flu,249,4194839,0.059358655,95.35,162.73,63.26,0
D0511,District_511,3,2025,Dengue,46,4194839,0.010965856,95.35,334.12,33.67,0
D0511,District_511,4,2025,Swine Flu,172,4194839,0.041002766,95.35,358.44,97.13,0
D0511,District_511,5,2025,Malaria,298,4194839,0.071039675,95.35,290.59,41.77,0
D0511,District_511,6,2025,Swine Flu,51,4194839,0.012157797,95.35,479.35,76.79,0
