district,week,year,disease,cases_reported,district_code,district_name
District_630,12,2025,Dengue,249,D0630,District_630
District_630,13,2025,Swine Flu,261,D0630,District_630
District_630,14,2025,Malaria,33,D0630,District_630
District_630,15,2025,Malaria,298,D0630,District_630
District_630,16,2025,Dengue,67,D0630,District_630
District_630,17,2025,Dengue,6,D0630,District_630
District_630,18,2025,Chikungunya,65,D0630,District_630
District_630,19,2025,Swine Flu,161,D0630,District_630
District_630,20,2025,Dengue,205,D0630,District_630
District_630,21,2025,Malaria,169,D0630,District_630
District_630,22,2025,Hepatitis,244,D0630,District_630
District_630,23,2025,Chikungunya,82,D0630,District_630
District_630,24,2025,Typhoid,235,D0630,District_630
District_630,25,2025,Chikungunya,180,D0630,District_630
District_630,26,2025,Swine Flu,54,D0630,District_630
District_631,1,2025,Dengue,213,D0631,District_631
District_631,2,2025,Typhoid,130,D0631,District_631
District_631,3,2025,Malaria,143,D0631,District_631
District_631,4,2025,Dengue,47,D0631,District_631
District_631,5,2025,Malaria,70,D0631,District_631
District_631,6,2025,Hepatitis,75,D0631,District_631
District_631,7,2025,Malaria,153,D0631,District_631
District_631,8,2025,Chikungunya,24,D0631,District_631
District_631,9,2025,Dengue,14,D0631,District_631
District_631,10,2025,Hepatitis,66,D0631,District_631
District_631,11,2025,Chikungunya,90,D0631,District_631
District_631,12,2025,Chikungunya,279,D0631,District_631
District_631,13,2025,Chikungunya,159,D0631,District_631
District_631,14,2025,Typhoid,142,D0631,District_631
District_631,15,2025,Malaria,237,D0631,District_631
District_631,16,2025,Malaria,43,D0631,District_631
District_631,17,2025,Swine Flu,179,D0631,District_631
District_631,18,2025,Hepatitis,192,D0631,District_631
District_631,19,2025,Typhoid,67,D0631,District_631
District_631,20,2025,Dengue,131,D0631,District_631
District_631,21,2025,Typhoid,125,D0631,District_631
District_631,22,2025,Dengue,19,D0631,District_631
District_631,23,2025,Malaria,114,D0631,District_631
District_631,24,2025,Hepatitis,285,D0631,District_631
District_631,25,2025,Chikungunya,135,D0631,District_631
District_631,26,2025,Chikungunya,268,D0631,District_631
District_632,1,2025,Dengue,103,D0632,District_632
District_632,2,2025,Malaria,256,D0632,District_632
District_632,3,2025,Chikungunya,70,D0632,District_632
District_632,4,2025,Dengue,182,D0632,District_632
District_632,5,2025,Hepatitis,297,D0632,District_632
District_632,6,2025,Chikungunya,43,D0632,District_632
District_632,7,2025,Chikungunya,279,D0632,District_632
District_632,8,2025,Swine Flu,35,D0632,District_632
District_632,9,2025,Dengue,63,D0632,District_632
District_632,10,2025,Malaria,267,D0632,District_632
District_632,11,2025,Chikungunya,4,D0632,District_632
District_632,12,2025,Chikungunya,127,D0632,District_632
District_632,13,2025,Dengue,184,D0632,District_632
District_632,14,2025,Swine Flu,211,D0632,District_632
District_632,15,2025,Swine Flu,276,D0632,District_632
District_632,16,2025,Typhoid,97,D0632,District_632
District_632,17,2025,Malaria,70,D0632,District_632
District_632,18,2025,Typhoid,198,D0632,District_632
District_632,19,2025,Malaria,11,D0632,District_632
District_632,20,2025,Malaria,126,D0632,District_632
District_632,21,2025,Dengue,205,D0632,District_632
District_632,22,2025,Typhoid,246,D0632,District_632
District_632,23,2025,Swine Flu,268,D0632,District_632
District_632,24,2025,Swine Flu,258,D0632,District_632
District_632,25,2025,Swine Flu,81,D0632,District_632
District_632,26,2025,Malaria,202,D0632,District_632
District_633,1,2025,Malaria,288,D0633,District_633
District_633,2,2025,Swine Flu,259,D0633,District_633
District_633,3,2025,Malaria,262,D0633,District_633
District_633,4,2025,Malaria,5,D0633,District_633
District_633,5,2025,Swine Flu,86,D0633,District_633
District_633,6,2025,Malaria,120,D0633,District_633
District_633,7,2025,Dengue,191,D0633,District_633
District_633,8,2025,Swine Flu,209,D0633,District_633
District_633,9,2025,Typhoid,46,D0633,District_633
District_633,10,2025,Malaria,61,D0633,District_633
District_633,11,2025,Swine Flu,288,D0633,District_633
District_633,12,2025,Chikungunya,155,D0633,District_633
District_633,13,2025,Chikungunya,68,D0633,District_633
District_633,14,2025,Malaria,293,D0633,District_633
District_633,15,2025,Dengue,266,D0633,District_633
District_633,16,2025,Swine Flu,42,D0633,District_633
District_633,17,2025,Dengue,263,D0633,District_633
District_633,18,2025,Dengue,236,D0633,District_633
District_633,19,2025,Hepatitis,116,D0633,District_633
District_633,20,2025,Hepatitis,26,D0633,District_633
District_633,21,2025,Malaria,73,D0633,District_633
District_633,22,2025,Hepatitis,187,D0633,District_633
District_633,23,2025,Hepatitis,252,D0633,District_633
District_633,24,2025,Chikungunya,241,D0633,District_633
District_633,25,2025,Chikungunya,294,D0633,District_633
District_633,26,2025,Dengue,99,D0633,District_633
District_634,1,2025,Hepatitis,132,D0634,District_634
District_634,2,2025,Swine Flu,74,D0634,District_634
District_634,3,2025,Swine Flu,184,D0634,District_634
District_634,4,2025,Chikungunya,101,D0634,District_634
District_634,5,2025,Swine Flu,196,D0634,District_634
District_634,6,2025,Malaria,24,D0634,District_634
District_634,7,2025,Malaria,31,D0634,District_634
District_634,8,2025,Dengue,253,D0634,District_634
District_634,9,2025,Typhoid,64,D0634,District_634
District_634,10,2025,Hepatitis,272,D0634,District_634
District_634,11,2025,Dengue,67,D0634,District_634
District_634,12,2025,Malaria,98,D0634,District_634
District_634,13,2025,Hepatitis,90,D0634,District_634
District_634,14,2025,Dengue,274,D0634,District_634
District_634,15,2025,Dengue,74,D0634,District_634
District_634,16,2025,Malaria,10,D0634,District_634
District_634,17,2025,Swine Flu,288,D0634,District_634
District_634,18,2025,Hepatitis,135,D0634,District_634
District_634,19,2025,Typhoid,213,D0634,District_634
District_634,20,2025,Hepatitis,176,D0634,District_634
District_634,21,2025,Typhoid,25,D0634,District_634
District_634,22,2025,Swine Flu,66,D0634,District_634
District_634,23,2025,Chikungunya,186,D0634,District_634
District_634,24,2025,Swine Flu,140,D0634,District_634
District_634,25,2025,Dengue,200,D0634,District_634
District_634,26,2025,Typhoid,58,D0634,District_634
District_635,1,2025,Chikungunya,141,D0635,District_635
District_635,2,2025,Dengue,96,D0635,District_635
District_635,3,2025,Hepatitis,121,D0635,District_635
District_635,4,2025,Swine Flu,127,D0635,District_635
District_635,5,2025,Typhoid,108,D0635,District_635
District_635,6,2025,Malaria,71,D0635,District_635
District_635,7,2025,Typhoid,171,D0635,District_635
District_635,8,2025,Chikungunya,221,D0635,District_635
District_635,9,2025,Chikungunya,222,D0635,District_635
District_635,10,2025,Hepatitis,160,D0635,District_635
District_635,11,2025,Hepatitis,232,D0635,District_635
District_635,12,2025,Typhoid,220,D0635,District_635
District_635,13,2025,Chikungunya,63,D0635,District_635
District_635,14,2025,Dengue,200,D0635,District_635
District_635,15,2025,Typhoid,184,D0635,District_635
District_635,16,2025,Dengue,90,D0635,District_635
District_635,17,2025,Typhoid,62,D0635,District_635
District_635,18,2025,Chikungunya,295,D0635,District_635
District_635,19,2025,Typhoid,146,D0635,District_635
District_635,20,2025,Hepatitis,244,D0635,District_635
District_635,21,2025,Malaria,196,D0635,District_635
District_635,22,2025,Swine Flu,63,D0635,District_635
District_635,23,2025,Hepatitis,139,D0635,District_635
District_635,24,2025,Chikungunya,156,D0635,District_635
District_635,25,2025,Dengue,21,D0635,District_635
District_635,26,2025,Typhoid,197,D0635,District_635
District_636,1,2025,Malaria,24,D0636,District_636
District_636,2,2025,Malaria,194,D0636,District_636
District_636,3,2025,Typhoid,163,D0636,District_636
District_636,4,2025,Hepatitis,93,D0636,District_636
District_636,5,2025,Hepatitis,188,D0636,District_636
District_636,6,2025,Malaria,63,D0636,District_636
District_636,7,2025,Malaria,156,D0636,District_636
District_636,8,2025,Chikungunya,262,D0636,District_636
District_636,9,2025,Typhoid,106,D0636,District_636
District_636,10,2025,Typhoid,232,D0636,District_636
District_636,11,2025,Chikungunya,207,D0636,District_636
District_636,12,2025,Chikungunya,170,D0636,District_636
District_636,13,2025,Malaria,148,D0636,District_636
District_636,14,2025,Swine Flu,223,D0636,District_636
District_636,15,2025,Dengue,193,D0636,District_636
District_636,16,2025,Typhoid,153,D0636,District_636
District_636,17,2025,Hepatitis,261,D0636,District_636
District_636,18,2025,Typhoid,94,D0636,District_636
District_636,19,2025,Swine Flu,211,D0636,District_636
District_636,20,2025,Typhoid,160,D0636,District_636
District_636,21,2025,Dengue,173,D0636,District_636
District_636,22,2025,Malaria,195,D0636,District_636
District_636,23,2025,Typhoid,153,D0636,District_636
District_636,24,2025,Swine Flu,92,D0636,District_636
District_636,25,2025,Typhoid,132,D0636,District_636
District_636,26,2025,Swine Flu,257,D0636,District_636
District_637,1,2025,Dengue,234,D0637,District_637
District_637,2,2025,Chikungunya,157,D0637,District_637
District_637,3,2025,Swine Flu,21,D0637,District_637
District_637,4,2025,Swine Flu,234,D0637,District_637
District_637,5,2025,Chikungunya,242,D0637,District_637
District_637,6,2025,Swine Flu,146,D0637,District_637
District_637,7,2025,Malaria,172,D0637,District_637
District_637,8,2025,Hepatitis,67,D0637,District_637
District_637,9,2025,Swine Flu,274,D0637,District_637
District_637,10,2025,Hepatitis,13,D0637,District_637
District_637,11,2025,Malaria,129,D0637,District_637
District_637,12,2025,Chikungunya,299,D0637,District_637
District_637,13,2025,Swine Flu,258,D0637,District_637
District_637,14,2025,Chikungunya,85,D0637,District_637
District_637,15,2025,Hepatitis,204,D0637,District_637
District_637,16,2025,Hepatitis,176,D0637,District_637
District_637,17,2025,Chikungunya,14,D0637,District_637
District_637,18,2025,Swine Flu,226,D0637,District_637
District_637,19,2025,Dengue,9,D0637,District_637
District_637,20,2025,Typhoid,79,D0637,District_637
District_637,21,2025,Chikungunya,257,D0637,District_637
District_637,22,2025,Swine Flu,37,D0637,District_637
District_637,23,2025,Hepatitis,97,D0637,District_637
District_637,24,2025,Dengue,145,D0637,District_637
District_637,25,2025,Hepatitis,127,D0637,District_637
District_637,26,2025,Swine Flu,89,D0637,District_637
District_638,1,2025,Dengue,59,D0638,District_638
District_638,2,2025,Typhoid,143,D0638,District_638
District_638,3,2025,Malaria,25,D0638,District_638
District_638,4,2025,Dengue,20,D0638,District_638
District_638,5,2025,Malaria,97,D0638,District_638
District_638,6,2025,Typhoid,276,D0638,District_638
District_638,7,2025,Swine Flu,118,D0638,District_638
District_638,8,2025,Swine Flu,90,D0638,District_638
District_638,9,2025,Malaria,146,D0638,District_638
District_638,10,2025,Typhoid,170,D0638,District_638
District_638,11,2025,Dengue,150,D0638,District_638
District_638,12,2025,Typhoid,128,D0638,District_638
District_638,13,2025,Chikungunya,197,D0638,District_638
District_638,14,2025,Hepatitis,280,D0638,District_638
District_638,15,2025,Chikungunya,18,D0638,District_638
District_638,16,2025,Dengue,198,D0638,District_638
District_638,17,2025,Hepatitis,97,D0638,District_638
District_638,18,2025,Malaria,82,D0638,District_638
District_638,19,2025,Malaria,271,D0638,District_638
District_638,20,2025,Hepatitis,182,D0638,District_638
District_638,21,2025,Malaria,226,D0638,District_638
District_638,22,2025,Dengue,139,D0638,District_638
District_638,23,2025,Typhoid,221,D0638,District_638
District_638,24,2025,Malaria,192,D0638,District_638
District_638,25,2025,Chikungunya,162,D0638,District_638
District_638,26,2025,Hepatitis,151,D0638,District_638
District_639,1,2025,Malaria,19,D0639,District_639
District_639,2,2025,Hepatitis,239,D0639,District_639
District_639,3,2025,Chikungunya,126,D0639,District_639
District_639,4,2025,Chikungunya,281,D0639,District_639
District_639,5,2025,Dengue,100,D0639,District_639
District_639,6,2025,Malaria,134,D0639,District_639
District_639,7,2025,Malaria,269,D0639,District_639
District_639,8,2025,Typhoid,249,D0639,District_639
District_639,9,2025,Swine Flu,233,D0639,District_639
District_639,10,2025,Hepatitis,174,D0639,District_639
District_639,11,2025,Chikungunya,83,D0639,District_639
District_639,12,2025,Swine Flu,199,D0639,District_639
District_639,13,2025,Dengue,80,D0639,District_639
District_639,14,2025,Hepatitis,143,D0639,District_639
District_639,15,2025,Dengue,97,D0639,District_639
District_639,16,2025,Swine Flu,183,D0639,District_639
District_639,17,2025,Chikungunya,298,D0639,District_639
District_639,18,2025,Swine Flu,278,D0639,District_639
District_639,19,2025,Dengue,203,D0639,District_639
District_639,20,2025,Swine Flu,90,D0639,District_639
District_639,21,2025,Swine Flu,206,D0639,District_639
District_639,22,2025,Malaria,272,D0639,District_639
District_639,23,2025,Chikungunya,4,D0639,District_639
District_639,24,2025,Chikungunya,176,D0639,District_639
District_639,25,2025,Dengue,118,D0639,District_639
District_639,26,2025,Chikungunya,105,D0639,District_639
District_640,1,2025,Swine Flu,44,D0640,District_640
District_640,2,2025,Hepatitis,189,D0640,District_640
District_640,3,2025,Chikungunya,170,D0640,District_640
District_640,4,2025,Typhoid,263,D0640,District_640
District_640,5,2025,Chikungunya,31,D0640,District_640
District_640,6,2025,Swine Flu,273,D0640,District_640
District_640,7,2025,Malaria,36,D0640,District_640
District_640,8,2025,Swine Flu,152,D0640,District_640
District_640,9,2025,Swine Flu,26,D0640,District_640
District_640,10,2025,Typhoid,178,D0640,District_640
District_640,11,2025,Swine Flu,60,D0640,District_640
District_640,12,2025,Chikungunya,209,D0640,District_640
District_640,13,2025,Malaria,247,D0640,District_640
District_640,14,2025,Typhoid,161,D0640,District_640
District_640,15,2025,Hepatitis,178,D0640,District_640
District_640,16,2025,Typhoid,171,D0640,District_640
District_640,17,2025,Dengue,196,D0640,District_640
District_640,18,2025,Swine Flu,173,D0640,District_640
District_640,19,2025,Malaria,63,D0640,District_640
District_640,20,2025,Malaria,121,D0640,District_640
District_640,21,2025,Chikungunya,145,D0640,District_640
District_640,22,2025,Malaria,151,D0640,District_640
District_640,23,2025,Hepatitis,268,D0640,District_640
District_640,24,2025,Chikungunya,92,D0640,District_640
District_640,25,2025,Swine Flu,242,D0640,District_640
District_640,26,2025,Swine Flu,84,D0640,District_640
District_641,1,2025,Typhoid,153,D0641,District_641
District_641,2,2025,Malaria,63,D0641,District_641
District_641,3,2025,Malaria,95,D0641,District_641
District_641,4,2025,Dengue,249,D0641,District_641
District_641,5,2025,Hepatitis,150,D0641,District_641
District_641,6,2025,Hepatitis,171,D0641,District_641
District_641,7,2025,Chikungunya,105,D0641,District_641
District_641,8,2025,Typhoid,199,D0641,District_641
District_641,9,2025,Malaria,255,D0641,District_641
District_641,10,2025,Typhoid,263,D0641,District_641
District_641,11,2025,Swine Flu,243,D0641,District_641
District_641,12,2025,Malaria,216,D0641,District_641
District_641,13,2025,Chikungunya,77,D0641,District_641
District_641,14,2025,Chikungunya,131,D0641,District_641
District_641,15,2025,Hepatitis,49,D0641,District_641
District_641,16,2025,Chikungunya,263,D0641,District_641
District_641,17,2025,Dengue,247,D0641,District_641
District_641,18,2025,Typhoid,86,D0641,District_641
District_641,19,2025,Chikungunya,133,D0641,District_641
District_641,20,2025,Chikungunya,233,D0641,District_641
District_641,21,2025,Typhoid,110,D0641,District_641
District_641,22,2025,Malaria,291,D0641,District_641
District_641,23,2025,Dengue,142,D0641,District_641
District_641,24,2025,Typhoid,292,D0641,District_641
District_641,25,2025,Typhoid,65,D0641,District_641
District_641,26,2025,Swine Flu,8,D0641,District_641
District_642,1,2025,Swine Flu,186,D0642,District_642
District_642,2,2025,Hepatitis,109,D0642,District_642
District_642,3,2025,Dengue,54,D0642,District_642
District_642,4,2025,Hepatitis,155,D0642,District_642
District_642,5,2025,Swine Flu,165,D0642,District_642
District_642,6,2025,Malaria,30,D0642,District_642
District_642,7,2025,Typhoid,97,D0642,District_642
District_642,8,2025,Typhoid,290,D0642,District_642
District_642,9,2025,Typhoid,49,D0642,District_642
District_642,10,2025,Typhoid,286,D0642,District_642
District_642,11,2025,Chikungunya,52,D0642,District_642
District_642,12,2025,Swine Flu,235,D0642,District_642
District_642,13,2025,Hepatitis,31,D0642,District_642
District_642,14,2025,Swine Flu,160,D0642,District_642
District_642,15,2025,Dengue,25,D0642,District_642
District_642,16,2025,Chikungunya,120,D0642,District_642
District_642,17,2025,Dengue,203,D0642,District_642
District_642,18,2025,Dengue,5,D0642,District_642
District_642,19,2025,Typhoid,122,D0642,District_642
District_642,20,2025,Dengue,170,D0642,District_642
District_642,21,2025,Hepatitis,169,D0642,District_642
District_642,22,2025,Dengue,68,D0642,District_642
District_642,23,2025,Dengue,101,D0642,District_642
District_642,24,2025,Malaria,3,D0642,District_642
District_642,25,2025,Typhoid,262,D0642,District_642
District_642,26,2025,Hepatitis,133,D0642,District_642
District_643,1,2025,Chikungunya,111,D0643,District_643
District_643,2,2025,Typhoid,96,D0643,District_643
District_643,3,2025,Chikungunya,281,D0643,District_643
District_643,4,2025,Chikungunya,95,D0643,District_643
District_643,5,2025,Malaria,207,D0643,District_643
District_643,6,2025,Malaria,202,D0643,District_643
District_643,7,2025,Chikungunya,147,D0643,District_643
District_643,8,2025,Malaria,201,D0643,District_643
District_643,9,2025,Typhoid,203,D0643,District_643
District_643,10,2025,Chikungunya,279,D0643,District_643
District_643,11,2025,Chikungunya,64,D0643,District_643
District_643,12,2025,Hepatitis,78,D0643,District_643
District_643,13,2025,Malaria,175,D0643,District_643
District_643,14,2025,Swine Flu,265,D0643,District_643
District_643,15,2025,Hepatitis,115,D0643,District_643
District_643,16,2025,Malaria,230,D0643,District_643
District_643,17,2025,Swine Flu,224,D0643,District_643
District_643,18,2025,Swine Flu,115,D0643,District_643
District_643,19,2025,Hepatitis,254,D0643,District_643
District_643,20,2025,Swine Flu,26,D0643,District_643
District_643,21,2025,Malaria,149,D0643,District_643
District_643,22,2025,Dengue,236,D0643,District_643
District_643,23,2025,Typhoid,202,D0643,District_643
District_643,24,2025,Malaria,189,D0643,District_643
District_643,25,2025,Dengue,28,D0643,District_643
District_643,26,2025,Hepatitis,101,D0643,District_643
District_644,1,2025,Typhoid,184,D0644,District_644
District_644,2,2025,Typhoid,88,D0644,District_644
District_644,3,2025,Chikungunya,62,D0644,District_644
District_644,4,2025,Dengue,97,D0644,District_644
District_644,5,2025,Malaria,196,D0644,District_644
District_644,6,2025,Swine Flu,180,D0644,District_644
District_644,7,2025,Typhoid,220,D0644,District_644
District_644,8,2025,Typhoid,86,D0644,District_644
District_644,9,2025,Hepatitis,266,D0644,District_644
District_644,10,2025,Typhoid,26,D0644,District_644
District_644,11,2025,Dengue,135,D0644,District_644
District_644,12,2025,Hepatitis,70,D0644,District_644
District_644,13,2025,Dengue,234,D0644,District_644
District_644,14,2025,Malaria,3,D0644,District_644
District_644,15,2025,Typhoid,9,D0644,District_644
District_644,16,2025,Malaria,195,D0644,District_644
District_644,17,2025,Swine Flu,190,D0644,District_644
District_644,18,2025,Typhoid,264,D0644,District_644
District_644,19,2025,Malaria,42,D0644,District_644
District_644,20,2025,Hepatitis,229,D0644,District_644
District_644,21,2025,Dengue,46,D0644,District_644
District_644,22,2025,Malaria,267,D0644,District_644
District_644,23,2025,Dengue,148,D0644,District_644
District_644,24,2025,Dengue,72,D0644,District_644
District_644,25,2025,Chikungunya,89,D0644,District_644
District_644,26,2025,Malaria,146,D0644,District_644
District_645,1,2025,Typhoid,233,D0645,District_645
District_645,2,2025,Dengue,96,D0645,District_645
District_645,3,2025,Malaria,39,D0645,District_645
District_645,4,2025,Dengue,46,D0645,District_645
District_645,5,2025,Hepatitis,195,D0645,District_645
District_645,6,2025,Dengue,115,D0645,District_645
District_645,7,2025,Chikungunya,194,D0645,District_645
District_645,8,2025,Swine Flu,210,D0645,District_645
District_645,9,2025,Swine Flu,62,D0645,District_645
District_645,10,2025,Malaria,116,D0645,District_645
District_645,11,2025,Malaria,246,D0645,District_645
District_645,12,2025,Hepatitis,265,D0645,District_645
District_645,13,2025,Dengue,271,D0645,District_645
District_645,14,2025,Typhoid,89,D0645,District_645
District_645,15,2025,Hepatitis,23,D0645,District_645
District_645,16,2025,Typhoid,192,D0645,District_645
District_645,17,2025,Hepatitis,266,D0645,District_645
District_645,18,2025,Chikungunya,170,D0645,District_645
District_645,19,2025,Typhoid,28,D0645,District_645
District_645,20,2025,Chikungunya,162,D0645,District_645
District_645,21,2025,Dengue,244,D0645,District_645
District_645,22,2025,Chikungunya,194,D0645,District_645
District_645,23,2025,Malaria,214,D0645,District_645
District_645,24,2025,Swine Flu,8,D0645,District_645
District_645,25,2025,Malaria,24,D0645,District_645
District_645,26,2025,Malaria,9,D0645,District_645
District_646,1,2025,Hepatitis,93,D0646,District_646
District_646,2,2025,Hepatitis,191,D0646,District_646
District_646,3,2025,Hepatitis,59,D0646,District_646
District_646,4,2025,Swine Flu,88,D0646,District_646
District_646,5,2025,Chikungunya,60,D0646,District_646
District_646,6,2025,Hepatitis,18,D0646,District_646
District_646,7,2025,Dengue,259,D0646,District_646
District_646,8,2025,Malaria,266,D0646,District_646
District_646,9,2025,Malaria,8,D0646,District_646
District_646,10,2025,Malaria,235,D0646,District_646
District_646,11,2025,Dengue,158,D0646,District_646
District_646,12,2025,Swine Flu,139,D0646,District_646
District_646,13,2025,Hepatitis,255,D0646,District_646
District_646,14,2025,Chikungunya,296,D0646,District_646
District_646,15,2025,Malaria,38,D0646,District_646
District_646,16,2025,Hepatitis,106,D0646,District_646
District_646,17,2025,Typhoid,205,D0646,District_646
District_646,18,2025,Malaria,218,D0646,District_646
District_646,19,2025,Chikungunya,37,D0646,District_646
District_646,20,2025,Typhoid,280,D0646,District_646
District_646,21,2025,Dengue,171,D0646,District_646
District_646,22,2025,Typhoid,167,D0646,District_646
District_646,23,2025,Typhoid,2,D0646,District_646
District_646,24,2025,Chikungunya,204,D0646,District_646
District_646,25,2025,Chikungunya,277,D0646,District_646
District_646,26,2025,Typhoid,231,D0646,District_646
District_647,1,2025,Hepatitis,106,D0647,District_647
District_647,2,2025,Chikungunya,91,D0647,District_647
District_647,3,2025,Swine Flu,297,D0647,District_647
District_647,4,2025,Dengue,100,D0647,District_647
District_647,5,2025,Typhoid,153,D0647,District_647
District_647,6,2025,Malaria,39,D0647,District_647
District_647,7,2025,Malaria,72,D0647,District_647
District_647,8,2025,Chikungunya,135,D0647,District_647
District_647,9,2025,Swine Flu,197,D0647,District_647
District_647,10,2025,Swine Flu,22,D0647,District_647
District_647,11,2025,Malaria,129,D0647,District_647
District_647,12,2025,Swine Flu,62,D0647,District_647
District_647,13,2025,Dengue,15,D0647,District_647
District_647,14,2025,Typhoid,16,D0647,District_647
District_647,15,2025,Malaria,226,D0647,District_647
District_647,16,2025,Swine Flu,194,D0647,District_647
District_647,17,2025,Dengue,124,D0647,District_647
District_647,18,2025,Malaria,185,D0647,District_647
District_647,19,2025,Dengue,246,D0647,District_647
District_647,20,2025,Chikungunya,241,D0647,District_647
District_647,21,2025,Dengue,96,D0647,District_647
District_647,22,2025,Chikungunya,118,D0647,District_647
District_647,23,2025,Malaria,183,D0647,District_647
District_647,24,2025,Chikungunya,136,D0647,District_647
District_647,25,2025,Swine Flu,69,D0647,District_647
District_647,26,2025,Chikungunya,109,D0647,District_647
District_648,1,2025,Hepatitis,135,D0648,District_648
District_648,2,2025,Typhoid,121,D0648,District_648
District_648,3,2025,Malaria,160,D0648,District_648
District_648,4,2025,Dengue,83,D0648,District_648
District_648,5,2025,Malaria,155,D0648,District_648
District_648,6,2025,Swine Flu,75,D0648,District_648
District_648,7,2025,Swine Flu,27,D0648,District_648
District_648,8,2025,Malaria,61,D0648,District_648
District_648,9,2025,Chikungunya,217,D0648,District_648
District_648,10,2025,Hepatitis,212,D0648,District_648
District_648,11,2025,Dengue,11,D0648,District_648
District_648,12,2025,Chikungunya,109,D0648,District_648
District_648,13,2025,Dengue,149,D0648,District_648
District_648,14,2025,Dengue,232,D0648,District_648
District_648,15,2025,Dengue,214,D0648,District_648
District_648,16,2025,Typhoid,140,D0648,District_648
District_648,17,2025,Swine Flu,181,D0648,District_648
District_648,18,2025,Hepatitis,160,D0648,District_648
District_648,19,2025,Dengue,250,D0648,District_648
District_648,20,2025,Dengue,10,D0648,District_648
District_648,21,2025,Swine Flu,31,D0648,District_648
District_648,22,2025,Dengue,97,D0648,District_648
District_648,23,2025,Dengue,181,D0648,District_648
District_648,24,2025,Malaria,255,D0648,District_648
District_648,25,2025,Typhoid,160,D0648,District_648
District_648,26,2025,Hepatitis,291,D0648,District_648
District_649,1,2025,Typhoid,198,D0649,District_649
District_649,2,2025,Hepatitis,280,D0649,District_649
District_649,3,2025,Typhoid,64,D0649,District_649
District_649,4,2025,Dengue,290,D0649,District_649
District_649,5,2025,Chikungunya,18,D0649,District_649
District_649,6,2025,Chikungunya,10,D0649,District_649
District_649,7,2025,Swine Flu,220,D0649,District_649
District_649,8,2025,Swine Flu,194,D0649,District_649
District_649,9,2025,Typhoid,111,D0649,District_649
District_649,10,2025,Typhoid,262,D0649,District_649
District_649,11,2025,Chikungunya,110,D0649,District_649
District_649,12,2025,Chikungunya,172,D0649,District_649
District_649,13,2025,Dengue,147,D0649,District_649
District_649,14,2025,Dengue,78,D0649,District_649
District_649,15,2025,Typhoid,65,D0649,District_649
District_649,16,2025,Dengue,61,D0649,District_649
District_649,17,2025,Hepatitis,299,D0649,District_649
District_649,18,2025,Hepatitis,292,D0649,District_649
District_649,19,2025,Chikungunya,80,D0649,District_649
District_649,20,2025,Hepatitis,291,D0649,District_649
District_649,21,2025,Typhoid,284,D0649,District_649
District_649,22,2025,Malaria,195,D0649,District_649
District_649,23,2025,Chikungunya,296,D0649,District_649
District_649,24,2025,Hepatitis,279,D0649,District_649
District_649,25,2025,Chikungunya,160,D0649,District_649
District_649,26,2025,Chikungunya,226,D0649,District_649
District_650,1,2025,Swine Flu,114,D0650,District_650
District_650,2,2025,Hepatitis,137,D0650,District_650
District_650,3,2025,Chikungunya,161,D0650,District_650
District_650,4,2025,Malaria,298,D0650,District_650
District_650,5,2025,Swine Flu,173,D0650,District_650
District_650,6,2025,Swine Flu,237,D0650,District_650
District_650,7,2025,Dengue,106,D0650,District_650
District_650,8,2025,Swine Flu,37,D0650,District_650
District_650,9,2025,Swine Flu,207,D0650,District_650
District_650,10,2025,Dengue,138,D0650,District_650
District_650,11,2025,Hepatitis,11,D0650,District_650
District_650,12,2025,Hepatitis,16,D0650,District_650
District_650,13,2025,Hepatitis,103,D0650,District_650
District_650,14,2025,Dengue,22,D0650,District_650
District_650,15,2025,Typhoid,246,D0650,District_650
District_650,16,2025,Typhoid,224,D0650,District_650
District_650,17,2025,Typhoid,6,D0650,District_650
District_650,18,2025,Swine Flu,280,D0650,District_650
District_650,19,2025,Chikungunya,34,D0650,District_650
District_650,20,2025,Dengue,179,D0650,District_650
District_650,21,2025,Dengue,269,D0650,District_650
District_650,22,2025,Hepatitis,157,D0650,District_650
District_650,23,2025,Chikungunya,16,D0650,District_650
District_650,24,2025,Hepatitis,183,D0650,District_650
District_650,25,2025,Typhoid,70,D0650,District_650
District_650,26,2025,Swine Flu,156,D0650,District_650
District_651,1,2025,Dengue,188,D0651,District_651
District_651,2,2025,Chikungunya,135,D0651,District_651
District_651,3,2025,Chikungunya,206,D0651,District_651
District_651,4,2025,Hepatitis,136,D0651,District_651
District_651,5,2025,Chikungunya,230,D0651,District_651
District_651,6,2025,Typhoid,102,D0651,District_651
District_651,7,2025,Dengue,93,D0651,District_651
District_651,8,2025,Malaria,288,D0651,District_651
District_651,9,2025,Malaria,6,D0651,District_651
District_651,10,2025,Typhoid,53,D0651,District_651
District_651,11,2025,Chikungunya,44,D0651,District_651
District_651,12,2025,Swine Flu,234,D0651,District_651
District_651,13,2025,Malaria,111,D0651,District_651
District_651,14,2025,Chikungunya,147,D0651,District_651
District_651,15,2025,Malaria,156,D0651,District_651
District_651,16,2025,Malaria,37,D0651,District_651
District_651,17,2025,Chikungunya,261,D0651,District_651
District_651,18,2025,Chikungunya,196,D0651,District_651
District_651,19,2025,Chikungunya,30,D0651,District_651
District_651,20,2025,Typhoid,84,D0651,District_651
District_651,21,2025,Hepatitis,261,D0651,District_651
