district,week,rainfall_mm,humidity,district_code,district_name
District_513,25,428.19,39.37,D0513,District_513
District_513,26,155.01,61.78,D0513,District_513
District_514,1,196.38,64.68,D0514,District_514
District_514,2,178.28,47.91,D0514,District_514
District_514,3,416.43,80.64,D0514,District_514
District_514,4,22.17,48.88,D0514,District_514
District_514,5,154.21,89.77,D0514,District_514
District_514,6,339.7,42.44,D0514,District_514
District_514,7,282.72,55.71,D0514,District_514
District_514,8,218.14,73.56,D0514,District_514
District_514,9,269.97,72.37,D0514,District_514
District_514,10,98.79,35.46,D0514,District_514
District_514,11,215.36,89.24,D0514,District_514
District_514,12,250.85,71.86,D0514,District_514
District_514,13,450.59,90.89,D0514,District_514
District_514,14,130.42,90.73,D0514,District_514
District_514,15,433.91,68.21,D0514,District_514
District_514,16,322.12,93.75,D0514,District_514
District_514,17,10.17,89.39,D0514,District_514
District_514,18,362.32,97.07,D0514,District_514
District_514,19,17.78,89.53,D0514,District_514
District_514,20,498.69,87.48,D0514,District_514
District_514,21,436.32,62.86,D0514,District_514
District_514,22,148.67,44.84,D0514,District_514
District_514,23,128.71,93.75,D0514,District_514
District_514,24,190.72,80.58,D0514,District_514
District_514,25,178.08,49.72,D0514,District_514
District_514,26,186.17,53.87,D0514,District_514
District_515,1,159.14,78.03,D0515,District_515
District_515,2,310.57,63.45,D0515,District_515
District_515,3,82.13,35.7,D0515,District_515
District_515,4,422.99,39.9,D0515,District_515
District_515,5,406.2,82.2,D0515,District_515
District_515,6,238.24,53.0,D0515,District_515
District_515,7,426.36,65.54,D0515,District_515
District_515,8,123.57,83.66,D0515,District_515
District_515,9,8.78,82.58,D0515,District_515
District_515,10,309.6,41.69,D0515,District_515
District_515,11,228.95,36.89,D0515,District_515
District_515,12,283.58,71.38,D0515,District_515
District_515,13,449.67,81.91,D0515,District_515
District_515,14,484.96,40.43,D0515,District_515
District_515,15,317.23,56.04,D0515,District_515
District_515,16,382.03,90.92,D0515,District_515
District_515,17,41.9,96.1,D0515,District_515
District_515,18,80.36,61.78,D0515,District_515
District_515,19,366.6,35.57,D0515,District_515
District_515,20,215.68,48.04,D0515,District_515
District_515,21,222.98,46.31,D0515,District_515
District_515,22,154.3,46.73,D0515,District_515
District_515,23,303.68,64.57,D0515,District_515
District_515,24,92.58,70.83,D0515,District_515
District_515,25,313.46,38.58,D0515,District_515
District_515,26,86.9,92.25,D0515,District_515
District_516,1,31.91,73.4,D0516,District_516
District_516,2,165.18,71.81,D0516,District_516
District_516,3,115.57,99.11,D0516,District_516
District_516,4,444.5,73.97,D0516,District_516
District_516,5,27.48,95.03,D0516,District_516
District_516,6,88.31,50.04,D0516,District_516
District_516,7,274.36,46.81,D0516,District_516
District_516,8,240.53,66.16,D0516,District_516
District_516,9,22.93,65.6,D0516,District_516
District_516,10,3.63,45.85,D0516,District_516
District_516,11,494.03,78.98,D0516,District_516
District_516,12,329.42,32.07,D0516,District_516
District_516,13,182.7,78.34,D0516,District_516
District_516,14,235.22,62.0,D0516,District_516
District_516,15,133.28,78.23,D0516,District_516
District_516,16,172.44,63.4,D0516,District_516
District_516,17,324.52,98.41,D0516,District_516
District_516,18,441.41,53.43,D0516,District_516
District_516,19,92.07,98.78,D0516,District_516
District_516,20,420.18,34.55,D0516,District_516
District_516,21,60.78,77.86,D0516,District_516
District_516,22,107.5,61.8,D0516,District_516
District_516,23,18.59,87.55,D0516,District_516
District_516,24,70.41,85.27,D0516,District_516
District_516,25,458.65,86.01,D0516,District_516
District_516,26,229.72,36.63,D0516,District_516
District_517,1,38.83,87.57,D0517,District_517
District_517,2,479.86,44.98,D0517,District_517
District_517,3,439.5,31.8,D0517,District_517
District_517,4,377.34,45.24,D0517,District_517
District_517,5,466.74,63.55,D0517,District_517
District_517,6,110.06,81.95,D0517,District_517
District_517,7,418.18,45.3,D0517,District_517
District_517,8,345.0,37.91,D0517,District_517
District_517,9,434.88,75.22,D0517,District_517
District_517,10,398.46,98.87,D0517,District_517
District_517,11,173.25,72.06,D0517,District_517
District_517,12,387.2,78.37,D0517,District_517
District_517,13,131.23,69.28,D0517,District_517
District_517,14,164.3,84.76,D0517,District_517
District_517,15,53.95,98.31,D0517,District_517
District_517,16,467.54,68.09,D0517,District_517
District_517,17,145.5,59.18,D0517,District_517
District_517,18,260.31,90.22,D0517,District_517
District_517,19,195.67,97.88,D0517,District_517
District_517,20,479.96,39.04,D0517,District_517
District_517,21,167.52,70.47,D0517,District_517
District_517,22,389.27,85.47,D0517,District_517
District_517,23,427.71,67.33,D0517,District_517
District_517,24,217.8,58.64,D0517,District_517
District_517,25,189.09,75.87,D0517,District_517
District_517,26,373.87,48.91,D0517,District_517
District_518,1,456.45,54.44,D0518,District_518
District_518,2,377.47,99.46,D0518,District_518
District_518,3,113.56,74.55,D0518,District_518
District_518,4,444.15,91.1,D0518,District_518
District_518,5,193.79,86.54,D0518,District_518
District_518,6,288.11,75.66,D0518,District_518
District_518,7,415.72,88.85,D0518,District_518
District_518,8,94.2,50.1,D0518,District_518
District_518,9,392.26,74.6,D0518,District_518
District_518,10,298.08,71.34,D0518,District_518
District_518,11,446.67,73.57,D0518,District_518
District_518,12,85.99,41.8,D0518,District_518
District_518,13,210.34,49.41,D0518,District_518
District_518,14,416.42,50.07,D0518,District_518
District_518,15,9.62,72.14,D0518,District_518
District_518,16,56.1,98.08,D0518,District_518
District_518,17,495.28,96.78,D0518,District_518
District_518,18,140.2,45.9,D0518,District_518
District_518,19,487.77,51.34,D0518,District_518
District_518,20,91.27,32.52,D0518,District_518
District_518,21,180.55,57.92,D0518,District_518
District_518,22,376.43,88.43,D0518,District_518
District_518,23,328.89,94.1,D0518,District_518
District_518,24,290.56,46.55,D0518,District_518
District_518,25,264.95,48.61,D0518,District_518
District_518,26,421.72,45.46,D0518,District_518
District_519,1,117.47,54.51,D0519,District_519
District_519,2,221.24,86.33,D0519,District_519
District_519,3,77.73,75.28,D0519,District_519
District_519,4,297.97,85.02,D0519,District_519
District_519,5,125.27,70.81,D0519,District_519
District_519,6,166.92,48.04,D0519,District_519
District_519,7,235.63,45.96,D0519,District_519
District_519,8,13.39,30.63,D0519,District_519
District_519,9,45.97,84.67,D0519,District_519
District_519,10,342.96,89.3,D0519,District_519
District_519,11,214.48,83.78,D0519,District_519
District_519,12,432.4,35.21,D0519,District_519
District_519,13,347.34,83.36,D0519,District_519
District_519,14,4.05,33.2,D0519,District_519
District_519,15,308.36,37.39,D0519,District_519
District_519,16,46.86,60.83,D0519,District_519
District_519,17,390.47,63.33,D0519,District_519
District_519,18,495.75,87.13,D0519,District_519
District_519,19,265.6,77.57,D0519,District_519
District_519,20,341.39,40.73,D0519,District_519
District_519,21,118.66,45.83,D0519,District_519
District_519,22,218.8,50.0,D0519,District_519
District_519,23,428.05,38.66,D0519,District_519
District_519,24,83.71,50.14,D0519,District_519
District_519,25,132.77,81.0,D0519,District_519
District_519,26,222.72,46.9,D0519,District_519
District_520,1,356.12,88.48,D0520,District_520
District_520,2,187.94,62.87,D0520,District_520
District_520,3,463.87,52.61,D0520,District_520
District_520,4,47.23,58.87,D0520,District_520
District_520,5,185.4,79.66,D0520,District_520
District_520,6,354.48,66.18,D0520,District_520
District_520,7,112.99,30.51,D0520,District_520
District_520,8,328.21,94.56,D0520,District_520
District_520,9,82.11,34.62,D0520,District_520
District_520,10,27.99,95.7,D0520,District_520
District_520,11,60.51,31.97,D0520,District_520
District_520,12,464.99,83.97,D0520,District_520
District_520,13,275.88,67.43,D0520,District_520
District_520,14,398.17,65.4,D0520,District_520
District_520,15,166.33,35.09,D0520,District_520
District_520,16,296.33,46.71,D0520,District_520
District_520,17,247.48,84.43,D0520,District_520
District_520,18,472.87,92.39,D0520,District_520
District_520,19,373.79,67.04,D0520,District_520
District_520,20,365.27,54.73,D0520,District_520
District_520,21,23.18,34.2,D0520,District_520
District_520,22,274.83,77.75,D0520,District_520
District_520,23,233.5,49.49,D0520,District_520
District_520,24,463.92,33.85,D0520,District_520
District_520,25,128.67,76.61,D0520,District_520
District_520,26,134.92,64.0,D0520,District_520
District_521,1,205.67,30.84,D0521,District_521
District_521,2,121.68,37.76,D0521,District_521
District_521,3,64.59,78.94,D0521,District_521
District_521,4,428.71,34.46,D0521,District_521
District_521,5,279.14,90.62,D0521,District_521
District_521,6,430.68,51.79,D0521,District_521
District_521,7,415.57,36.21,D0521,District_521
District_521,8,141.02,83.18,D0521,District_521
District_521,9,273.87,66.71,D0521,District_521
District_521,10,41.61,51.46,D0521,District_521
District_521,11,457.63,58.43,D0521,District_521
District_521,12,202.13,31.5,D0521,District_521
District_521,13,196.84,76.39,D0521,District_521
District_521,14,151.38,55.6,D0521,District_521
District_521,15,230.33,79.98,D0521,District_521
District_521,16,125.88,73.97,D0521,District_521
District_521,17,187.43,75.59,D0521,District_521
District_521,18,399.97,85.5,D0521,District_521
District_521,19,417.13,74.18,D0521,District_521
District_521,20,152.09,59.31,D0521,District_521
District_521,21,234.51,57.29,D0521,District_521
District_521,22,436.91,38.37,D0521,District_521
District_521,23,26.34,84.56,D0521,District_521
District_521,24,444.57,83.28,D0521,District_521
District_521,25,109.59,47.24,D0521,District_521
District_521,26,339.27,90.39,D0521,District_521
District_522,1,291.28,71.23,D0522,District_522
District_522,2,276.47,63.51,D0522,District_522
District_522,3,429.68,31.22,D0522,District_522
District_522,4,50.79,56.79,D0522,District_522
District_522,5,173.51,74.85,D0522,District_522
District_522,6,269.13,36.28,D0522,District_522
District_522,7,405.64,62.17,D0522,District_522
District_522,8,108.22,99.54,D0522,District_522
District_522,9,401.46,80.16,D0522,District_522
District_522,10,199.82,68.28,D0522,District_522
District_522,11,94.46,67.31,D0522,District_522
District_522,12,379.49,33.06,D0522,District_522
District_522,13,45.45,97.01,D0522,District_522
District_522,14,257.38,94.97,D0522,District_522
District_522,15,31.94,77.77,D0522,District_522
District_522,16,178.21,36.93,D0522,District_522
District_522,17,300.54,44.55,D0522,District_522
District_522,18,278.06,42.87,D0522,District_522
District_522,19,202.33,66.37,D0522,District_522
District_522,20,214.52,44.55,D0522,District_522
District_522,21,113.38,78.71,D0522,District_522
District_522,22,227.94,68.17,D0522,District_522
District_522,23,476.63,31.24,D0522,District_522
District_522,24,425.23,82.08,D0522,District_522
District_522,25,72.62,43.22,D0522,District_522
District_522,26,14.89,87.74,D0522,District_522
District_523,1,466.76,54.85,D0523,District_523
District_523,2,263.37,53.7,D0523,District_523
District_523,3,268.92,30.83,D0523,District_523
District_523,4,390.36,99.14,D0523,District_523
District_523,5,157.34,72.84,D0523,District_523
District_523,6,240.95,59.59,D0523,District_523
District_523,7,484.33,36.76,D0523,District_523
District_523,8,336.07,78.94,D0523,District_523
District_523,9,76.87,49.79,D0523,District_523
District_523,10,66.61,99.18,D0523,District_523
District_523,11,102.13,96.54,D0523,District_523
District_523,12,383.36,81.47,D0523,District_523
District_523,13,147.69,97.98,D0523,District_523
District_523,14,10.69,37.39,D0523,District_523
District_523,15,472.09,49.59,D0523,District_523
District_523,16,84.86,47.73,D0523,District_523
District_523,17,4.78,35.04,D0523,District_523
District_523,18,118.57,98.06,D0523,District_523
District_523,19,117.51,34.2,D0523,District_523
District_523,20,211.0,89.97,D0523,District_523
District_523,21,460.19,83.77,D0523,District_523
District_523,22,439.59,56.31,D0523,District_523
District_523,23,228.45,31.32,D0523,District_523
District_523,24,205.45,30.43,D0523,District_523
District_523,25,277.5,44.28,D0523,District_523
District_523,26,121.73,64.57,D0523,District_523
District_524,1,26.09,62.05,D0524,District_524
District_524,2,469.61,70.97,D0524,District_524
District_524,3,93.35,84.04,D0524,District_524
District_524,4,99.2,56.41,D0524,District_524
District_524,5,236.23,41.23,D0524,District_524
District_524,6,245.81,86.0,D0524,District_524
District_524,7,9.22,53.29,D0524,District_524
District_524,8,73.98,50.08,D0524,District_524
District_524,9,189.08,83.5,D0524,District_524
District_524,10,341.87,95.39,D0524,District_524
District_524,11,114.21,94.05,D0524,District_524
District_524,12,211.51,39.62,D0524,District_524
District_524,13,278.67,65.22,D0524,District_524
District_524,14,444.3,36.5,D0524,District_524
District_524,15,163.04,97.27,D0524,District_524
District_524,16,66.78,45.07,D0524,District_524
District_524,17,244.64,43.82,D0524,District_524
District_524,18,373.36,92.22,D0524,District_524
District_524,19,54.93,97.75,D0524,District_524
District_524,20,212.34,78.83,D0524,District_524
District_524,21,8.89,38.47,D0524,District_524
District_524,22,16.78,64.01,D0524,District_524
District_524,23,241.48,87.16,D0524,District_524
District_524,24,149.1,70.07,D0524,District_524
District_524,25,422.55,39.28,D0524,District_524
District_524,26,301.08,42.03,D0524,District_524
District_525,1,226.97,90.49,D0525,District_525
District_525,2,203.97,66.89,D0525,District_525
District_525,3,248.62,79.41,D0525,District_525
District_525,4,20.22,56.11,D0525,District_525
District_525,5,446.4,67.27,D0525,District_525
District_525,6,499.15,98.4,D0525,District_525
District_525,7,90.74,53.08,D0525,District_525
District_525,8,60.19,77.24,D0525,District_525
District_525,9,71.79,42.08,D0525,District_525
District_525,10,330.51,38.52,D0525,District_525
District_525,11,330.72,84.85,D0525,District_525
District_525,12,423.96,89.09,D0525,District_525
District_525,13,375.91,76.78,D0525,District_525
District_525,14,224.84,41.07,D0525,District_525
District_525,15,306.43,46.84,D0525,District_525
District_525,16,344.14,93.78,D0525,District_525
District_525,17,256.37,50.21,D0525,District_525
District_525,18,237.83,87.32,D0525,District_525
District_525,19,322.55,50.02,D0525,District_525
District_525,20,278.74,95.76,D0525,District_525
District_525,21,321.97,94.01,D0525,District_525
District_525,22,306.43,33.03,D0525,District_525
District_525,23,359.6,83.93,D0525,District_525
District_525,24,321.4,41.86,D0525,District_525
District_525,25,259.87,45.07,D0525,District_525
District_525,26,340.9,62.19,D0525,District_525
District_526,1,224.74,70.34,D0526,District_526
District_526,2,120.84,52.81,D0526,District_526
District_526,3,0.71,70.28,D0526,District_526
District_526,4,279.98,41.95,D0526,District_526
District_526,5,295.33,31.56,D0526,District_526
District_526,6,486.02,69.99,D0526,District_526
District_526,7,180.74,66.22,D0526,District_526
District_526,8,197.07,78.28,D0526,District_526
District_526,9,100.9,75.49,D0526,District_526
District_526,10,35.27,92.82,D0526,District_526
District_526,11,386.4,62.16,D0526,District_526
District_526,12,124.84,30.59,D0526,District_526
District_526,13,304.45,74.15,D0526,District_526
District_526,14,343.89,77.26,D0526,District_526
District_526,15,235.62,66.5,D0526,District_526
District_526,16,438.18,78.25,D0526,District_526
District_526,17,221.9,52.65,D0526,District_526
District_526,18,142.45,40.42,D0526,District_526
District_526,19,448.01,76.52,D0526,District_526
District_526,20,430.78,47.16,D0526,District_526
District_526,21,82.02,61.94,D0526,District_526
District_526,22,12.98,64.41,D0526,District_526
District_526,23,44.99,63.4,D0526,District_526
District_526,24,143.27,71.89,D0526,District_526
District_526,25,486.13,32.06,D0526,District_526
District_526,26,279.26,99.28,D0526,District_526
District_527,1,186.63,80.14,D0527,District_527
District_527,2,444.36,59.78,D0527,District_527
District_527,3,226.57,43.39,D0527,District_527
District_527,4,157.62,35.61,D0527,District_527
District_527,5,470.61,77.05,D0527,District_527
District_527,6,424.76,52.19,D0527,District_527
District_527,7,421.83,46.06,D0527,District_527
District_527,8,256.14,56.6,D0527,District_527
District_527,9,394.72,71.5,D0527,District_527
District_527,10,89.68,77.02,D0527,District_527
District_527,11,286.61,75.16,D0527,District_527
District_527,12,491.92,90.43,D0527,District_527
District_527,13,145.48,45.31,D0527,District_527
District_527,14,397.18,74.57,D0527,District_527
District_527,15,245.24,37.08,D0527,District_527
District_527,16,19.9,68.36,D0527,District_527
District_527,17,381.51,70.88,D0527,District_527
District_527,18,84.28,45.14,D0527,District_527
District_527,19,315.74,57.42,D0527,District_527
District_527,20,42.83,87.9,D0527,District_527
District_527,21,473.43,40.39,D0527,District_527
District_527,22,145.86,60.42,D0527,District_527
District_527,23,113.23,95.29,D0527,District_527
District_527,24,64.57,65.29,D0527,District_527
District_527,25,473.0,80.76,D0527,District_527
District_527,26,355.95,87.88,D0527,District_527
District_528,1,370.83,44.26,D0528,District_528
District_528,2,249.7,45.28,D0528,District_528
District_528,3,237.36,83.1,D0528,District_528
District_528,4,55.01,82.73,D0528,District_528
District_528,5,279.92,34.21,D0528,District_528
District_528,6,123.46,52.57,D0528,District_528
District_528,7,488.57,57.9,D0528,District_528
District_528,8,398.29,88.03,D0528,District_528
District_528,9,206.5,59.53,D0528,District_528
District_528,10,75.67,94.82,D0528,District_528
District_528,11,392.67,99.76,D0528,District_528
District_528,12,61.03,84.65,D0528,District_528
District_528,13,94.67,76.65,D0528,District_528
District_528,14,105.76,57.43,D0528,District_528
District_528,15,278.45,34.69,D0528,District_528
District_528,16,393.53,70.12,D0528,District_528
District_528,17,157.16,55.32,D0528,District_528
District_528,18,42.33,54.56,D0528,District_528
District_528,19,232.27,78.14,D0528,District_528
District_528,20,374.06,62.45,D0528,District_528
District_528,21,110.83,82.65,D0528,District_528
District_528,22,109.96,57.87,D0528,District_528
District_528,23,473.61,40.56,D0528,District_528
District_528,24,477.08,62.29,D0528,District_528
District_528,25,495.23,96.57,D0528,District_528
District_528,26,403.83,86.11,D0528,District_528
District_529,1,94.09,44.4,D0529,District_529
District_529,2,105.99,57.39,D0529,District_529
District_529,3,170.11,94.95,D0529,District_529
District_529,4,159.07,38.66,D0529,District_529
District_529,5,478.26,47.78,D0529,District_529
District_529,6,394.54,48.36,D0529,District_529
District_529,7,362.0,69.97,D0529,District_529
District_529,8,92.98,58.75,D0529,District_529
District_529,9,454.76,35.59,D0529,District_529
District_529,10,413.94,74.04,D0529,District_529
District_529,11,81.82,36.94,D0529,District_529
District_529,12,435.59,72.45,D0529,District_529
District_529,13,136.12,65.49,D0529,District_529
District_529,14,40.43,64.56,D0529,District_529
District_529,15,328.41,34.72,D0529,District_529
District_529,16,326.9,74.75,D0529,District_529
District_529,17,47.47,60.19,D0529,District_529
District_529,18,159.43,58.78,D0529,District_529
District_529,19,496.41,71.75,D0529,District_529
District_529,20,339.21,72.44,D0529,District_529
District_529,21,365.04,31.05,D0529,District_529
District_529,22,106.46,38.77,D0529,District_529
District_529,23,39.39,46.56,D0529,District_529
District_529,24,138.45,77.46,D0529,District_529
District_529,25,124.45,70.37,D0529,District_529
District_529,26,117.27,83.03,D0529,District_529
District_530,1,96.38,81.84,D0530,District_530
District_530,2,287.38,89.72,D0530,District_530
District_530,3,164.05,56.38,D0530,District_530
District_530,4,410.17,54.15,D0530,District_530
District_530,5,91.97,88.17,D0530,District_530
District_530,6,232.31,46.63,D0530,District_530
District_530,7,6.83,62.28,D0530,District_530
District_530,8,240.84,43.6,D0530,District_530
District_530,9,27.92,93.97,D0530,District_530
District_530,10,488.86,58.55,D0530,District_530
District_530,11,395.3,44.87,D0530,District_530
District_530,12,245.06,78.44,D0530,District_530
District_530,13,43.29,47.13,D0530,District_530
District_530,14,296.22,96.05,D0530,District_530
District_530,15,379.38,55.73,D0530,District_530
District_530,16,95.36,76.52,D0530,District_530
District_530,17,284.1,54.17,D0530,District_530
District_530,18,407.11,86.51,D0530,District_530
District_530,19,384.12,92.78,D0530,District_530
District_530,20,401.5,85.15,D0530,District_530
District_530,21,439.66,89.39,D0530,District_530
District_530,22,468.84,37.13,D0530,District_530
District_530,23,202.76,94.68,D0530,District_530
District_530,24,284.38,73.7,D0530,District_530
District_530,25,395.33,90.85,D0530,District_530
District_530,26,348.57,77.91,D0530,District_530
District_531,1,497.76,44.13,D0531,District_531
District_531,2,6.84,72.67,D0531,District_531
District_531,3,177.57,36.37,D0531,District_531
District_531,4,140.51,78.7,D0531,District_531
District_531,5,131.16,58.63,D0531,District_531
District_531,6,111.26,40.62,D0531,District_531
District_531,7,354.56,98.55,D0531,District_531
District_531,8,42.38,93.08,D0531,District_531
District_531,9,370.8,92.55,D0531,District_531
District_531,10,346.71,85.22,D0531,District_531
District_531,11,125.4,78.44,D0531,District_531
District_531,12,126.42,75.86,D0531,District_531
District_531,13,314.43,37.43,D0531,District_531
District_531,14,381.09,93.04,D0531,District_531
District_531,15,438.24,91.68,D0531,District_531
District_531,16,426.07,82.35,D0531,District_531
District_531,17,482.44,94.91,D0531,District_531
District_531,18,290.69,68.72,D0531,District_531
District_531,19,454.33,61.33,D0531,District_531
District_531,20,404.26,97.76,D0531,District_531
District_531,21,447.33,62.49,D0531,District_531
District_531,22,5.81,74.89,D0531,District_531
District_531,23,482.95,56.11,D0531,District_531
District_531,24,236.77,74.54,D0531,District_531
District_531,25,399.09,80.41,D0531,District_531
District_531,26,63.6,73.73,D0531,District_531
District_532,1,197.97,66.02,D0532,District_532
District_532,2,135.73,51.01,D0532,District_532
District_532,3,145.83,75.07,D0532,District_532
District_532,4,61.63,93.59,D0532,District_532
District_532,5,402.88,30.48,D0532,District_532
District_532,6,4.62,39.38,D0532,District_532
District_532,7,156.25,38.38,D0532,District_532
District_532,8,87.21,94.62,D0532,District_532
District_532,9,294.52,76.39,D0532,District_532
District_532,10,127.13,96.63,D0532,District_532
District_532,11,129.5,70.8,D0532,District_532
District_532,12,244.17,62.32,D0532,District_532
District_532,13,326.34,85.46,D0532,District_532
District_532,14,60.65,41.27,D0532,District_532
District_532,15,87.76,56.69,D0532,District_532
District_532,16,123.59,62.64,D0532,District_532
District_532,17,486.87,50.89,D0532,District_532
District_532,18,198.58,55.99,D0532,District_532
District_532,19,299.5,35.47,D0532,District_532
District_532,20,120.77,43.86,D0532,District_532
District_532,21,245.23,53.48,D0532,District_532
District_532,22,37.06,85.71,D0532,District_532
District_532,23,17.37,42.77,D0532,District_532
District_532,24,234.37,54.26,D0532,District_532
District_532,25,199.33,34.54,D0532,District_532
District_532,26,68.44,69.0,D0532,District_532
District_533,1,343.8,72.79,D0533,District_533
District_533,2,496.45,90.59,D0533,District_533
District_533,3,197.82,87.34,D0533,District_533
District_533,4,312.28,49.98,D0533,District_533
District_533,5,481.49,39.59,D0533,District_533
District_533,6,415.77,40.93,D0533,District_533
District_533,7,231.78,97.83,D0533,District_533
District_533,8,368.74,77.13,D0533,District_533
District_533,9,64.07,32.98,D0533,District_533
District_533,10,256.05,39.57,D0533,District_533
District_533,11,139.53,64.01,D0533,District_533
District_533,12,80.58,44.55,D0533,District_533
District_533,13,213.14,86.26,D0533,District_533
District_533,14,65.51,70.13,D0533,District_533
District_533,15,349.49,72.88,D0533,District_533
District_533,16,228.12,62.4,D0533,District_533
District_533,17,265.57,47.92,D0533,District_533
District_533,18,73.19,71.26,D0533,District_533
District_533,19,69.89,80.19,D0533,District_533
District_533,20,291.71,55.97,D0533,District_533
District_533,21,492.5,65.35,D0533,District_533
District_533,22,48.13,88.78,D0533,District_533
District_533,23,142.87,40.41,D0533,District_533
District_533,24,434.73,68.17,D0533,District_533
District_533,25,36.14,54.39,D0533,District_533
District_533,26,437.94,79.2,D0533,District_533
District_534,1,262.14,31.32,D0534,District_534
District_534,2,204.13,76.93,D0534,District_534
District_534,3,154.84,37.2,D0534,District_534
District_534,4,148.56,34.53,D0534,District_534
District_534,5,152.9,80.72,D0534,District_534
District_534,6,442.4,74.82,D0534,District_534
District_534,7,361.9,92.65,D0534,District_534
District_534,8,334.86,66.38,D0534,District_534
District_534,9,399.37,67.1,D0534,District_534
District_534,10,128.56,79.49,D0534,District_534
District_534,11,309.02,52.64,D0534,District_534
District_534,12,230.03,32.58,D0534,District_534
District_534,13,391.22,46.1,D0534,District_534
District_534,14,154.63,46.66,D0534,District_534
District_534,15,321.59,53.5,D0534,District_534
District_534,16,441.11,96.04,D0534,District_534
District_534,17,201.08,86.34,D0534,District_534
District_534,18,33.31,95.52,D0534,District_534
District_534,19,258.03,99.9,D0534,District_534
District_534,20,172.99,60.36,D0534,District_534
District_534,21,336.11,45.9,D0534,District_534
District_534,22,475.52,69.2,D0534,District_534
District_534,23,242.8,91.68,D0534,District_534
District_534,24,233.1,62.6,D0534,District_534
District_534,25,327.29,65.38,D0534,District_534
District_534,26,51.75,39.41,D0534,District_534
District_535,1,126.75,59.43,D0535,District_535
District_535,2,459.49,57.09,D0535,District_535
District_535,3,334.97,54.62,D0535,District_535
District_535,4,6.72,92.11,D0535,District_535
District_535,5,102.31,34.15,D0535,District_535
District_535,6,341.42,98.05,D0535,District_535
District_535,7,382.2,30.58,D0535,District_535
District_535,8,419.93,96.19,D0535,District_535
District_535,9,146.09,68.36,D0535,District_535
District_535,10,465.51,79.17,D0535,District_535
District_535,11,276.47,43.1,D0535,District_535
District_535,12,348.27,75.79,D0535,District_535
District_535,13,298.37,91.74,D0535,District_535
District_535,14,61.37,39.76,D0535,District_535
District_535,15,481.56,38.9,D0535,District_535
District_535,16,61.44,51.28,D0535,District_535
District_535,17,127.44,41.32,D0535,District_535
District_535,18,406.81,37.75,D0535,District_535
District_535,19,309.3,77.48,D0535,District_535
District_535,20,419.07,44.97,D0535,District_535
District_535,21,257.87,76.69,D0535,District_535
District_535,22,188.5,90.34,D0535,District_535
District_535,23,460.92,75.64,D0535,District_535
District_535,24,18.13,38.36,D0535,District_535
District_535,25,428.07,70.15,D0535,District_535
District_535,26,115.41,57.55,D0535,District_535
District_536,1,424.37,54.04,D0536,District_536
District_536,2,69.6,52.3,D0536,District_536
District_536,3,290.11,95.06,D0536,District_536
District_536,4,444.05,81.98,D0536,District_536
District_536,5,236.77,39.37,D0536,District_536
District_536,6,373.28,63.32,D0536,District_536
District_536,7,402.34,52.28,D0536,District_536
District_536,8,368.25,98.46,D0536,District_536
District_536,9,462.66,98.46,D0536,District_536
District_536,10,223.42,52.37,D0536,District_536
District_536,11,86.56,54.65,D0536,District_536
District_536,12,23.91,71.96,D0536,District_536
District_536,13,123.23,63.55,D0536,District_536
District_536,14,71.6,44.92,D0536,District_536
District_536,15,278.97,76.23,D0536,District_536
District_536,16,92.47,53.39,D0536,District_536
District_536,17,19.47,75.76,D0536,District_536
District_536,18,17.99,56.86,D0536,District_536
District_536,19,415.78,79.01,D0536,District_536
District_536,20,295.72,76.75,D0536,District_536
District_536,21,179.04,65.62,D0536,District_536
District_536,22,447.11,79.33,D0536,District_536
District_536,23,35.1,62.27,D0536,District_536
District_536,24,490.16,38.13,D0536,District_536
District_536,25,308.15,42.75,D0536,District_536
District_536,26,91.73,47.22,D0536,District_536
District_537,1,339.53,34.43,D0537,District_537
District_537,2,381.69,79.8,D0537,District_537
District_537,3,214.67,55.72,D0537,District_537
District_537,4,430.82,36.55,D0537,District_537
District_537,5,75.37,87.4,D0537,District_537
District_537,6,139.42,77.86,D0537,District_537
District_537,7,46.75,61.66,D0537,District_537
District_537,8,105.44,47.32,D0537,District_537
District_537,9,119.36,40.62,D0537,District_537
District_537,10,458.82,62.09,D0537,District_537
District_537,11,39.05,91.97,D0537,District_537
District_537,12,213.71,43.19,D0537,District_537
District_537,13,266.2,69.81,D0537,District_537
District_537,14,449.35,97.32,D0537,District_537
District_537,15,498.85,74.6,D0537,District_537
District_537,16,376.69,60.8,D0537,District_537
District_537,17,485.4,80.15,D0537,District_537
District_537,18,393.55,87.72,D0537,District_537
District_537,19,481.6,71.34,D0537,District_537
District_537,20,353.64,91.03,D0537,District_537
District_537,21,39.88,66.02,D0537,District_537
District_537,22,200.96,88.1,D0537,District_537
District_537,23,323.3,96.64,D0537,District_537
District_537,24,175.36,65.09,D0537,District_537
District_537,25,136.69,72.35,D0537,District_537
District_537,26,288.7,72.66,D0537,District_537
District_538,1,466.75,84.7,D0538,District_538
District_538,2,17.49,87.61,D0538,District_538
District_538,3,384.62,31.91,D0538,District_538
District_538,4,361.36,81.34,D0538,District_538
District_538,5,481.98,84.87,D0538,District_538
District_538,6,465.36,79.03,D0538,District_538
District_538,7,381.12,79.96,D0538,District_538
District_538,8,260.2,32.9,D0538,District_538
District_538,9,102.13,60.94,D0538,District_538
